Gender,Married,Dependents,Education,Self_Employed,Credit_History,Property_Area,Loan_Amount_Term_ in_year,Income_Category,Has_Coapplicant,ApplicantIncome_log,CoapplicantIncome_log,LoanAmount_log,Total_income_log,EMI_log
-1.0,-1.0,0.0,1.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.9271071468737051,0.11004817811781896,-0.09689369904463142,-0.37609387611029976,-0.11960336055169447
-1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,-0.3524101054327277,-0.8954779297775296,-1.2652749179917038,-1.0220407163215532,-1.09218937110183
-1.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.12233632494520885,-0.8954779297775296,-0.023894181198532236,-0.44462054190753625,-0.058836969683136064
-1.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.5,10.0,0.0,-1.0,0.5042368562366571,-0.8954779297775296,0.29349194920686483,0.019873885594666168,-0.3277728037633781
0.0,0.0,1.205008368681069,1.0,0.0,-4.3499657550808735,0.5,-15.0,-1.0,0.0,-0.3576203567597918,-0.8954779297775296,-2.2804999644923907,-1.02837779236364,-0.6527383321815053
-1.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.0,0.0,0.0,-1.0,-0.7709885528355447,0.28269451497677395,0.19806509150442553,1.2187046286362884,0.12592677013230005
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0162999565179187,-0.8954779297775296,1.624447991308989,3.0752226374508815,1.3132790071770295
0.0,0.0,1.8075125530216039,1.0,0.0,0.0,0.5,-15.0,-1.0,0.0,0.08573787561003181,-0.8954779297775296,0.04678749590954072,-0.4891341635930688,1.2845465109927894
0.0,-1.0,0.0,0.0,1.0,-4.3499657550808735,0.5,0.0,0.0,-1.0,1.4006011579371263,-0.8954779297775296,0.8907242606651911,1.1100955245743394,0.7025113703299498
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.3033859817297773,-0.8954779297775296,-0.25049155105357696,0.9918555539090526,-0.24746156273083883
-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.30821782520834157,-0.8954779297775296,-1.6400374436878704,-0.9682909406052742,-1.4041498715444836
-1.0,0.0,0.0,0.0,0.0,-0.5627943380192452,-0.5,0.0,-0.8706209727371101,0.0,0.30737376947715955,-0.8954779297775296,-0.2690808842927164,-0.2195649192466008,-0.26293572917638974
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.662536567749384,0.12075259842404443,0.8303876184955232,0.8001058690104592,0.6522858333680741
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5558946653160327,0.38632434986607733,-0.4369872545166281,2.3943678268795154,-0.4027046540048758
0.0,0.0,1.8075125530216039,0.0,0.0,-4.3499657550808735,-0.5,0.0,-0.6958504014673395,0.0,-0.12595077032932953,0.054839229692442176,0.019806877291817918,-0.10650110283001867,-0.02245925541941971
-1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.9014289171007143,0.12557895763912907,1.7323529659451067,1.0928352367172665,1.4031014616105515
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.497093057600371,-0.8954779297775296,2.5236704163891015,2.443726497730009,2.0618113670124916
-1.0,0.0,1.205008368681069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822036204315246,0.1110291163397099,0.029326341083329998,0.36584588182626937,-0.014535046127604959
0.0,0.0,0.7778857512350997,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,0.11044124096972738,-0.8954779297775296,-1.134843860804327,-0.4590881840514151,-0.9836157142297801
0.0,-1.0,0.0,0.0,1.0,-2.314085242116546,0.5,0.0,0.0,-1.0,1.4356051547118587,-0.8954779297775296,0.04438065358848613,1.1526698603239802,-0.002003508044375501
0.0,-1.0,0.06948174830539479,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.5844815447770286,-0.8954779297775296,0.6443048812059048,1.3337438518632638,0.49738650414412605
0.0,0.0,0.0,1.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,-0.5693977543824256,0.1043899421867106,0.6686307077173441,-0.20124003312661307,0.5176358527098418
0.0,0.0,0.0,1.0,0.0,-4.3499657550808735,0.5,0.0,-0.323036303823232,0.0,-0.5290790035971623,0.1437727796688857,-0.18293789726948007,0.0898041054854649,-0.1912284278887975
0.0,0.0,0.0,1.0,0.0,-2.0044543989677837,0.5,0.0,-0.539202257712827,0.0,0.6236475837155367,-0.8954779297775296,-0.07592340183219033,0.1651096549987023,-0.10214722776287936
0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.6430617630877844,0.059496897593745324,0.11529400349648346,-0.5084605589125776,0.05702631113049881
0.0,0.0,0.026558889578658,0.0,0.0,-0.191750137447741,-0.5,0.0,0.0,0.0,2.2266734133723443,0.21330974087292276,3.3311521449355923,2.525316651986565,2.7339767700706634
-1.0,-1.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,1.7317807233729134,-0.8954779297775296,-2.5427186675265885,1.5128995273007133,-2.1555614109074623
0.0,0.0,1.8075125530216039,0.0,0.0,-4.3499657550808735,0.5,0.0,0.0,0.0,0.19811611263639858,0.07552053325048415,0.5435688217598889,0.22987021704144972,0.41353161107811687
0.0,0.0,0.47244479891106356,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.9278018227130291,-0.8954779297775296,2.7929687904166682,1.7513142475118613,2.2859812072972763
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.021718799745752,0.0770825006670216,0.8057875247940873,0.9971745795957467,0.6318081788112839
0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.5021228739194142,0.06733870982805275,-0.35216610680929505,-0.3652001444380308,-0.3320976805948583
0.0,0.0,0.0,1.0,0.0,-4.3499657550808735,-0.5,0.0,0.0,0.0,-0.06667221274860229,0.18167896401271244,0.42937528740496295,0.6032672567375551,0.31847442237307566
0.0,-1.0,0.0,1.0,0.0,0.0,-0.5,0.0,0.0,-1.0,-0.22216922778998124,0.12220489965378924,-0.09689369904463142,0.13004959012078973,-0.11960336055169447
-1.0,-1.0,0.532646120847434,0.0,0.0,0.0,0.0,-27.0,-1.0,-1.0,-0.10777097607487608,-0.8954779297775296,0.30216078078823305,-0.7244933105836103,4.479749436409626
0.0,0.0,1.205008368681069,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.08401960876300653,0.04323789303133185,0.5014296616037612,0.014014841260979056,0.37845405505482227
0.0,-1.0,0.6025041843405345,0.0,0.0,-4.3499657550808735,0.5,-15.0,0.0,-1.0,-0.27788562193351446,0.08751830472450174,-0.27045837393019273,-0.09743892004454204,1.0204641293973427
-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0947031530799594,-0.8954779297775296,1.7894335194400104,0.7380407432947581,1.4506165593400675
-1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,10.0,-0.6992080468987856,-1.0,-0.27004960363632347,-0.590230444159217,-0.29036986388945624,-0.7157626049891374,-0.8137921117625807
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-0.8226320315001077,0.09675143166838196,-0.7873872203422333,-0.40761680235078424,-0.6943852282324794
-1.0,0.0,0.6025041843405345,0.0,0.0,-0.24399195038317864,0.5,0.0,0.0,0.0,2.139849056135534,-0.8954779297775296,3.010518799276424,2.0092210850827303,2.4670745797179108
-1.0,-1.0,0.6025041843405345,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.042121621397771314,-0.8954779297775296,-1.5670379258417713,-0.5421833357468865,-1.3433834806759257
-1.0,-1.0,0.0,0.0,0.0,-0.8007607151707444,0.5,0.0,-1.0,-1.0,-0.5511401242603831,-0.8954779297775296,-5.017094740860228,-1.2637502159409917,-4.215286023678125
0.0,0.0,0.0,1.0,0.0,-4.3499657550808735,0.5,10.0,-1.0,0.0,-0.3059309106867789,0.06472545193746106,-0.5027935970330001,-0.2289857470338665,-0.9906182604663668
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.8713319694138344,0.09467368318099235,1.972519032048202,1.9055382847206386,1.603020933365865
0.0,0.0,0.0,0.0,0.0,-3.590429151781251,-0.5,-15.0,0.0,0.0,-0.18380318679492014,0.19645873223008606,-0.13127761003324417,0.6731798561414938,1.1363212329768086
0.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,-0.5,0.0,0.0,-1.0,0.717476331378082,-0.8954779297775296,-0.19523946461526803,0.2792308118386286,-0.201468520860453
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,-15.0,-1.0,0.0,-0.6696153033356266,-0.0031357794128187987,-1.0559395999891186,-0.8132618909101722,0.3666124244691015
0.0,0.0,1.8075125530216039,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.1616495503659618,0.20681388061905734,0.08130424666574995,1.5726716520780013,0.028732496184240387
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,0.26992579399941163,-0.8954779297775296,-0.5027935970330001,-0.2651117946904018,-0.4574832888365554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7003444525305403,-0.8954779297775296,0.04678749590954072,0.2583938095165422,0.0
0.0,-1.0,1.075385397197693,1.0,0.0,-3.8820391400635237,0.0,-16.29084220344714,-1.0,-0.107570183620595,-0.3354342951195164,-0.8954779297775296,-2.1427106225622885,-1.0013935355853643,-0.2171979991459747
-1.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.0,10.0,-0.3870252097975735,-1.0,0.03495886483346013,-0.8954779297775296,-0.4127936620715556,-0.5508951867056334,-0.9157003515900096
0.0,0.0,1.8075125530216039,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.3069542123885463,-0.8954779297775296,-0.5027935970330001,-0.22007521424153278,-0.4574832888365554
0.0,0.0,1.205008368681069,1.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2685150065469393,0.09879635189773979,0.011727151980621521,-0.03202516305374448,-0.02918499499767193
0.0,0.0,1.205008368681069,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.09067799581788925,0.190845352331746,1.4739061258166544,0.6545399551104989,1.1879646748293125
0.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,-0.5,0.0,0.0,-1.0,0.6958760033633201,-0.8954779297775296,-0.3280457345091424,0.2529589657085699,-0.3120193565958385
0.0,0.0,1.5348212202167628,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,-0.01969639652216586,-0.8954779297775296,-0.5065912317261706,-0.6173707798332861,-0.460644522786452
0.0,0.0,1.2913366463559453,1.0,0.0,-3.72669198978437,0.0,-15.0,-1.0,0.0,-0.31870175280330665,-0.8954779297775296,-2.093003250973567,-0.9810422345867993,-0.4966619783037264
0.0,-1.0,0.0,0.0,0.0,-1.1779150283955477,0.0,10.0,-1.0,-1.0,-0.19179553436902969,-0.8954779297775296,-0.5829190126190044,-0.8266899191324035,-1.0573164040386265
0.0,0.0,1.205008368681069,0.0,0.0,-1.2677590827149505,0.0,0.0,-1.0,0.0,0.30620664812615117,-0.8954779297775296,-0.7159373286652805,-0.2209844547521655,-0.6349087799864602
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.583313081398697,-0.8954779297775296,2.374344629208629,2.5485933866500092,1.937509324775801
-1.0,-1.0,0.0,0.0,0.0,-3.1712514026988243,-0.5,0.0,-1.0,-0.7290290501700433,-2.111655259873592,0.07473242341379792,-0.2737781297349773,-1.0442923691853379,-0.26684581873549856
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,1.0596589181432634,-0.8954779297775296,0.9068905774539117,0.6954174670475964,0.7159685650330629
-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.46724066925190716,0.06150234101839986,-0.8909540718580973,-0.3683053839553034,-0.7805965343606498
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,-0.20507950900116595,0.12904277016723678,-0.2906058944918852,0.18140539348689286,-0.2808536171543626
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.6314232811603931,0.11882457699834988,0.181755232273728,-0.14841051312043002,0.11235008756963963
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,-25.0,0.0,-1.0,-0.32202000490841165,0.22389578827666,0.4728871446518159,0.8033802244791002,3.6751992027435376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750208012714696,0.22215907729376197,1.581217781962793,1.0764595186396237,1.277293238010735
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3037355460258722,0.09387035117768926,0.04678749590954072,0.3909217399127273,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-0.6851950725570116,0.09262463675694924,0.04678749590954072,-0.34899183542572887,0.0
-1.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.28247922972871603,0.1339554419858507,0.2462897747967712,0.551934771986346,1.4506165593400675
0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.9911259832437893,0.07248521456557123,-0.6169871313879279,-0.6665888212459248,-0.5525404775415969
0.0,-1.0,0.460988793823589,1.0,0.0,-1.0217142362909815,0.5,-15.0,-0.7651213150132061,-0.23487868498679387,-0.47221325244985474,0.09114989167528918,0.19119601440266126,-0.21607139816104576,1.4047553115221665
0.0,0.0,1.3200899788799452,0.0,0.0,0.0,0.0,-10.955027476903233,-0.1910054953806466,0.0,0.5376740971519256,-0.8954779297775296,0.8950469251236075,0.0605426220943753,1.5593528992318897
0.0,0.0,1.6253758971922811,1.0,0.0,-1.314992055150116,-0.5,-15.0,-1.0,0.0,-0.1681098302100935,-0.8954779297775296,-1.3675021358698831,-0.7978816910943664,0.10726097402193045
0.0,0.0,1.205008368681069,0.0,0.0,-2.959800803305695,0.5,0.0,-0.3195806656986737,0.0,0.886653159253812,-0.8954779297775296,1.1411532561646354,0.48499563113605465,0.9109739283624892
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,0.8123426410195951,-0.8954779297775296,0.04678749590954072,0.39461392491566455,0.0
0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.5978981017270665,-0.8954779297775296,0.11529400349648346,0.1337913144500082,0.05702631113049881
0.0,0.0,1.205008368681069,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.6023819845116155,0.20691744432066564,-0.09689369904463142,1.1733955943707033,-0.11960336055169447
0.0,0.0,1.8075125530216039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7341446426430657,-0.8954779297775296,0.3998876268057167,0.2995039904913928,0.2939282505264228
-1.0,-1.0,1.0645226779831465,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.2117735737193082,-0.8954779297775296,0.29104201088081805,-0.8509886230887547,0.2033227857675225
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8060777982860686,0.18070023252739503,0.5435688217598889,0.23583046531323743,0.41353161107811687
0.0,0.0,0.0,1.0,0.0,-4.3499657550808735,0.5,0.0,-1.0,0.0,-0.5813561266551832,0.10828571712500358,0.8181215498476412,-0.18629451452277682,0.6420752902868271
-1.0,-1.0,0.6025041843405345,0.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,0.3100679691223472,-0.8954779297775296,-0.5602199580497955,-0.21628804315130928,-0.5052862442898013
-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.19872538853827837,-0.8954779297775296,-0.9995749228833503,-0.8351184977314797,-0.8710148999146727
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-0.511116571593674,0.09559445108505638,-0.09689369904463142,-0.21758877391029394,-0.11960336055169447
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-0.29093219887514327,0.0475646044139989,-0.6169871313879279,-0.29235814435188967,-0.5525404775415969
0.0,0.0,0.13195712968528028,0.0,0.0,-4.3499657550808735,-0.5,0.0,-0.21901446183268058,0.0,-0.03402430268567163,0.0726844571206362,0.3750786252073241,0.030302526031542813,0.27327669647965586
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008434723292546976,0.07292321406709015,0.09836399165925827,0.04583624112665469,0.04293340001183822
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,0.6443772964730164,-0.8954779297775296,0.2621352924202442,0.19032259729812623,0.17926020282819546
0.0,0.0,0.328781225064487,1.0,0.0,-1.9762277676684643,-0.5,0.0,0.0,0.0,0.01868485597507289,0.1853718860153829,0.31198676902215344,0.683750196432441,0.2207576592765098
-1.0,-1.0,0.0,0.0,0.0,-2.9970772488843256,0.0,0.0,-1.0,-1.0,0.3231044755175025,-0.8954779297775296,-0.37898498326299734,-0.20043212235913507,-0.3544222983091442
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9653973218554933,-0.8954779297775296,0.8907242606651911,0.5807698491061655,0.7025113703299498
0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-27.0,-1.0,-1.0,-0.15137304088156478,-0.8954779297775296,-0.9995749228833503,-0.7775252245791442,3.396156244141813
0.0,-1.0,0.9866714556178237,0.0,0.0,-2.7736147195528176,-0.5,0.0,-1.0,-1.0,0.06268955784752968,-0.8954779297775296,-0.7725406923598369,-0.5171671572309124,-0.6820266545180431
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-15.0,-1.0,0.0,0.1514514235631952,-0.8954779297775296,-0.1916435654607913,-0.4092087004563103,1.0860712950197127
0.0,0.0,1.205008368681069,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.6726464410415856,0.06150234101839986,0.8907242606651911,0.6170948613535769,0.16937639870013843
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,-1.0,0.0,-0.751875720935333,0.11194878098070885,-0.1916435654607913,-0.26474663249932207,-0.19847521597307655
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35688749588316554,0.22213606978695882,1.127666665458641,1.1217414421947758,0.8997473960989125
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6028531202337045,-0.8954779297775296,0.3090061989437392,0.13981795829027877,0.21827656773316712
0.0,-1.0,0.6025041843405345,0.0,1.0,0.0,-0.5,0.0,-1.0,-1.0,0.3072464440720122,-0.8954779297775296,-0.37307035267663424,-0.21971978140657325,-0.34949883080334654
0.0,0.0,0.6025041843405345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5021228739194142,0.11723016358902318,-0.7373562198491518,-0.08067985295852093,-0.6527383321815053
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3653158314708168,-0.8954779297775296,-0.4587072885307943,-0.14909168679775234,-0.4207848840601717
0.0,0.0,1.205008368681069,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.16383519866479035,0.0037847354318714973,-0.2906058944918852,-0.027268537772025026,-0.2808536171543626
0.0,0.0,1.0364184527213136,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,0.20697551627136543,-0.8954779297775296,-0.7522706710608799,-0.34167637320909167,-0.6651534466735297
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5608391885836607,0.09180844512210173,-0.4154770791845982,-0.2727987309056833,-0.3847991148938769
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.5920123855875266,-0.8954779297775296,-1.1432561178375225,-1.3134619499406062,-0.9906182604663668
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,10.0,-1.0,-1.0,-0.2747549617688985,-0.8954779297775296,-1.2652749179917038,-0.9275910401800859,-1.625324342731641
-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.13033832200639311,-0.8954779297775296,-0.1916435654607913,-0.43488794732004,-0.19847521597307655
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-1.7782800893743806,0.13063893722016226,-0.25049155105357696,-0.5722059096967786,-0.24746156273083883
0.0,0.0,1.205008368681069,0.0,0.0,-0.04775780900309791,0.0,0.0,-1.0,0.0,-0.330751293846746,0.0599595086238364,0.047539621532825586,-0.2701970339024636,0.0006260857736500611
0.0,0.0,1.8075125530216039,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.2749755328644825,-0.8954779297775296,1.749319176001702,0.9573007573075921,1.4172245049165437
0.0,-1.0,1.8075125530216039,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.2536042580904512,-0.8954779297775296,1.882857821168141,0.9313075019235607,1.5283849858028606
0.0,0.0,0.6025041843405345,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.35477594715490035,-0.8954779297775296,-0.6169871313879279,-1.024918220295128,-0.5525404775415969
0.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.0,0.0,0.0,-1.0,1.9005250109435925,-0.8954779297775296,1.4647255526924687,1.7181382604974291,1.18032256552062
0.0,0.0,0.0,1.0,1.0,-4.3499657550808735,-0.5,-15.0,0.0,0.0,-0.4973852825512648,0.1588652604360076,0.6120753293468316,0.20636447952862463,1.755104433201405
0.0,0.0,0.6025041843405345,1.0,0.0,-4.3499657550808735,-0.5,-15.0,-1.0,0.0,-0.47445650137101286,0.051149148202863884,-0.23070221339471797,-0.42320301826198325,1.0535580245601155
0.0,0.0,0.0,0.0,0.0,-4.3499657550808735,0.5,0.0,0.0,0.0,-0.266355232395491,0.11920277757540379,-0.18685103580245424,0.09439373130754174,-0.1944858097542345
0.0,0.0,0.6025041843405345,0.0,1.0,-4.3499657550808735,0.5,-15.0,0.0,0.0,1.413309689753708,0.17309706537540076,0.5435688217598889,1.6458881232111913,1.6980781220709062
-1.0,-1.0,1.2388332445774357,0.0,0.0,-2.0528782883581207,0.5,-15.0,0.0,-0.5280702414817162,-0.9249382353271366,0.3358597478180306,1.463808328222777,2.5924842823732006,2.4641055588589924
0.0,0.0,1.205008368681069,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.7361494079009903,0.07049566460875199,-2.2804999644923907,-0.5135392830585008,-1.9372848431742946
-1.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,-1.0,0.14423040887372676,-0.8954779297775296,-0.17236824307980375,-0.41799140906587207,-0.18243001720354496
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,-20.0,-1.0,0.0,-1.4534861060930158,0.009381210191082836,-4.4476760016559895,-1.3480588992254707,-1.705331395052961
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.6443772964730164,-0.8954779297775296,0.5435688217598889,0.19032259729812623,0.41353161107811687
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.055967156057523934,-0.8954779297775296,-0.9995749228833503,-0.6614858420157709,-0.8710148999146727
0.0,-1.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,-0.02174196655159865,-0.8954779297775296,-0.2906058944918852,-0.6198587467301218,-0.2808536171543626
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4976405947369449,-0.8954779297775296,0.08130424666574995,0.011851045986136134,0.028732496184240387
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.6216076637683294,0.09699369421769033,-1.715511987723043,-0.28162741143086734,-1.4669765281963345
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-4.413094650012737,0.07473242341379792,0.16532500398956704,-1.6838456060689984,0.09867320718147284
-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.16513227060428518,-0.8954779297775296,-0.25049155105357696,-0.3925690870140166,-0.24746156273083883
0.0,0.0,1.205008368681069,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,-0.5558946653160327,0.19612771910350743,0.7557565243010038,0.47102394649915197,0.59016128276031
0.0,-1.0,0.0,0.0,0.0,-3.4134457503211864,0.0,0.0,0.0,-1.0,1.8346797071023295,-0.8954779297775296,1.2782416555339624,1.6380525465340852,1.0250893020719969
0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.5620013410437369,-0.793170329679626,0.10922552972234605,0.11333754308988732,-0.28052766744201313,0.055397710815127094
0.0,-1.0,1.3236834250801464,0.0,0.0,-4.3499657550808735,0.5,-15.0,-0.5984848400090133,-0.40151515999098675,-0.30929583157887264,0.07378413730478034,-0.8847405779380992,-0.18800118595396406,0.509122224495447
0.0,0.0,1.8075125530216039,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2241297882102995,0.02756874532294576,-0.2906058944918852,0.09481400166449923,-0.2808536171543626
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,-0.9868899499265966,0.0,-0.8391979100740841,0.13778315999478755,-0.213893083325038,-0.124935695203011,-0.21699619993390562
-1.0,-1.0,1.205008368681069,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.1234872333594723,-0.8954779297775296,0.2142563325275793,-0.7436085338727728,0.1394047123117848
0.0,0.0,0.3878140664483888,0.0,0.0,-4.3499657550808735,0.0,0.0,-0.6436703288174954,0.0,-0.2661658148693336,0.05580801128220268,0.014289318753570528,-0.22421102756977412,-0.027052191491712427
0.0,0.0,1.8075125530216039,0.0,0.0,0.0,0.5,-15.0,0.0,0.0,0.9934930352318543,-0.8954779297775296,0.04678749590954072,0.6149418421533795,1.2845465109927894
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.03928236604643433,-0.8954779297775296,-0.5936750248949796,-0.5456366388478067,-0.5331349716298114
-1.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,-1.0,-0.3685763835050016,-0.8954779297775296,-0.22868970551276308,-1.0417032867103115,-0.2293132309763458
-1.0,-1.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.36380356383739737,0.05622211874693164,-0.7373562198491518,-0.3132770422985148,-0.6527383321815053
0.0,-1.0,1.205008368681069,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,-1.0,0.3731358034270926,-0.8954779297775296,0.6255272483871066,-0.13958048401248682,0.481755593021412
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.027260320238165,-0.8954779297775296,1.749319176001702,0.6560120016115766,1.4172245049165437
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5170842174643969,0.00278624462306267,-3.501764568471075,0.32379486401646,-2.9538921368794555
-1.0,-1.0,0.6025041843405345,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.407337198694661,-0.8954779297775296,0.3680471723570511,-1.0888469306328687,0.26742356176204884
0.0,-1.0,0.0,1.0,0.0,0.0,-0.5,-5.0,-1.0,-1.0,-0.4227334653133464,-0.8954779297775296,-1.4618394979774891,-1.1075729586499912,-0.9179340865236878
